ticker,interval_minutes,date,time,timestamp_utc,open,high,low,close,volume,price_range,return_pct,sma_5,sma_10,sma_20,ema_10,volatility_10,rsi_14,target_up_next_bar,split
AAPL,60,2017-12-01,19:30:00,2017-12-01T19:30:00+00:00,170.960000,171.060000,170.210000,170.770000,8194,0.850000,-0.105294,170.300000,170.785000,170.542500,170.676160,0.641566,50.057937,1,train
AAPL,60,2017-12-01,20:30:00,2017-12-01T20:30:00+00:00,170.780000,171.190000,170.760000,170.960000,4757,0.430000,0.111261,170.618000,170.715000,170.657500,170.727768,0.643589,50.855188,1,train
AAPL,60,2017-12-04,13:30:00,2017-12-04T13:30:00+00:00,172.320000,172.540000,172.300000,172.360000,354,0.240000,0.818905,171.098000,170.777000,170.824000,171.024537,0.698956,55.704008,0,train
AAPL,60,2017-12-04,14:30:00,2017-12-04T14:30:00+00:00,172.440000,172.580000,170.390000,171.750000,11977,2.190000,-0.353910,171.358000,170.788000,170.950500,171.156439,0.709663,49.744637,0,train
AAPL,60,2017-12-04,15:30:00,2017-12-04T15:30:00+00:00,171.740000,171.880000,170.050000,171.140000,12397,1.830000,-0.355167,171.396000,170.916000,171.048000,171.153450,0.625826,46.673095,1,train
AAPL,60,2017-12-04,16:30:00,2017-12-04T16:30:00+00:00,171.120000,172.180000,170.890000,171.340000,9786,1.290000,0.116863,171.510000,170.905000,171.092500,171.187369,0.549868,48.461538,0,train
AAPL,60,2017-12-04,17:30:00,2017-12-04T17:30:00+00:00,171.340000,171.740000,171.010000,171.250000,8316,0.730000,-0.052527,171.568000,171.093000,171.117000,171.198756,0.354207,47.646494,0,train
AAPL,60,2017-12-04,18:30:00,2017-12-04T18:30:00+00:00,171.220000,171.480000,170.480000,170.520000,7743,1.000000,-0.426277,171.200000,171.149000,171.102500,171.075346,0.380279,44.927536,1,train
AAPL,60,2017-12-04,19:30:00,2017-12-04T19:30:00+00:00,170.540000,171.060000,170.300000,170.630000,9348,0.760000,0.064509,170.976000,171.167000,171.071500,170.994374,0.370069,54.108858,0,train
AAPL,60,2017-12-04,20:30:00,2017-12-04T20:30:00+00:00,170.640000,170.740000,169.600000,169.770000,5705,1.140000,-0.504015,170.702000,171.049000,170.970000,170.771760,0.387983,40.277778,0,train
