ticker,interval_minutes,date,time,timestamp_utc,open,high,low,close,volume,price_range,return_pct,sma_5,sma_10,sma_20,ema_10,volatility_10,rsi_14,target_up_next_bar,split
AMZN,1440,2014-09-29,00:00:00,2014-09-29T00:00:00+00:00,320.120000,323.600000,319.500000,321.820000,7187,4.100000,,,,,321.820000,,,1,train
AMZN,1440,2014-09-30,00:00:00,2014-09-30T00:00:00+00:00,320.810000,323.380000,318.600000,322.440000,8364,4.780000,0.192654,,,,321.932727,,,0,train
AMZN,1440,2014-10-01,00:00:00,2014-10-01T00:00:00+00:00,321.270000,321.470000,315.520000,317.460000,12002,5.950000,-1.544473,,,,321.119504,1.228335,,1,train
AMZN,1440,2014-10-02,00:00:00,2014-10-02T00:00:00+00:00,316.160000,318.400000,311.310000,318.400000,15487,7.090000,0.296100,,,,320.625049,1.034088,,1,train
AMZN,1440,2014-10-03,00:00:00,2014-10-03T00:00:00+00:00,321.290000,325.100000,319.500000,322.610000,11113,5.600000,1.322236,320.546000,,,320.985949,1.188941,,0,train
AMZN,1440,2014-10-06,00:00:00,2014-10-06T00:00:00+00:00,323.060000,323.440000,319.620000,322.200000,14563,3.820000,-0.127088,320.622000,,,321.206686,1.033291,,0,train
AMZN,1440,2014-10-07,00:00:00,2014-10-07T00:00:00+00:00,319.080000,321.770000,316.650000,316.870000,14084,5.120000,-1.654252,319.508000,,,320.418197,1.151412,,1,train
AMZN,1440,2014-10-08,00:00:00,2014-10-08T00:00:00+00:00,316.220000,323.990000,314.070000,322.450000,16350,9.920000,1.760975,320.506000,,,320.787616,1.297663,,0,train
AMZN,1440,2014-10-09,00:00:00,2014-10-09T00:00:00+00:00,321.460000,322.030000,314.490000,315.440000,19571,7.540000,-2.173980,319.914000,,,319.815322,1.432972,,0,train
AMZN,1440,2014-10-10,00:00:00,2014-10-10T00:00:00+00:00,313.800000,317.600000,311.340000,311.360000,18916,6.260000,-1.293431,317.664000,319.105000,,318.277991,1.385570,,0,train
AMZN,1440,2014-10-13,00:00:00,2014-10-13T00:00:00+00:00,310.030000,313.080000,303.460000,306.460000,21779,9.620000,-1.573741,314.516000,317.569000,,316.129265,1.361733,,1,train
AMZN,1440,2014-10-14,00:00:00,2014-10-14T00:00:00+00:00,307.960000,312.130000,305.710000,308.300000,21847,6.420000,0.600405,312.802000,316.155000,,314.705762,1.389909,,0,train
AMZN,1440,2014-10-15,00:00:00,2014-10-15T00:00:00+00:00,303.840000,307.690000,299.060000,305.910000,27724,8.630000,-0.775219,309.494000,315.000000,,313.106533,1.342386,,0,train
AMZN,1440,2014-10-16,00:00:00,2014-10-16T00:00:00+00:00,294.980000,306.710000,294.960000,302.690000,20763,11.750000,-1.052597,306.944000,313.429000,,311.212618,1.336682,,1,train
AMZN,1440,2014-10-17,00:00:00,2014-10-17T00:00:00+00:00,306.480000,308.770000,302.610000,303.590000,18327,6.160000,0.297334,305.390000,311.527000,,309.826687,1.215522,30.359836,1,train
